time,193830_acc_x,193830_acc_y,193830_acc_z,193830_gyro_x,193830_gyro_y,193830_gyro_z,sync_23
0.151456,-0.8834110204979777,0.014052165381325175,-9.759207280823588,0.0007834811694920063,-0.0022363702300935984,0.0043302071280777454,0
0.156363,-0.8836275127928703,0.012483748162467964,-9.753221192151308,-0.0011070204200223088,-0.003455039346590638,0.004009271040558815,0
0.161353,-0.8824052044562994,0.013656740889529465,-9.757065008097886,-0.0007980819791555405,-0.002061396138742566,0.0011708629317581654,0
0.166437,-0.8838272000834345,0.01815204187313793,-9.767748899197578,-0.0017077322117984295,-0.00025080563500523567,0.007995309308171272,0
0.171402,-0.877843814824894,0.028864604228176174,-9.755944479635357,-0.0010758494026958942,-0.00029184139566496015,0.0020433671306818724,0
0.176472,-0.877843814824894,0.028864604228176174,-9.755944479635357,-0.0010758494026958942,-0.00029184139566496015,0.0020433671306818724,0
0.181439,-0.8824616108186543,0.026072893433703573,-9.757468328201771,3.2993615604937077e-05,-0.0024836668744683266,0.0010774936527013779,0
0.186401,-0.8824485321413725,0.024362114310311152,-9.763171508279441,-0.0007535283220931888,-0.002147340914234519,0.006007362622767687,0
0.191388,-0.8815915499858558,0.029013997520052362,-9.750185185456276,0.0008615799015387893,0.0007468842668458819,0.003460012609139085,0
0.1964,-0.8910192304793745,0.02451179986313218,-9.760579738220573,-0.0008195409318432212,-0.0015675995964556932,0.0050646401941776276,0
0.201397,-0.8828238682597875,0.03578405791056575,-9.753810390216112,-0.002767534926533699,2.444954589009285e-06,0.0014471705071628094,0
0.206395,-0.8875410329747945,0.03414130708866287,-9.759179808294773,-0.0012426113244146109,-0.0045482623390853405,0.005057310685515404,0
0.211456,-0.8831482779085635,0.03333638391394634,-9.757827224642037,-0.00037122308276593685,-0.002049792092293501,0.0031158970668911934,0
0.216368,-0.8813492656625806,0.03663132923953235,-9.755066527757048,-0.0016309699276462197,0.0023156446404755116,0.0037223503459244967,0
0.221395,-0.8871814058821648,0.03529223753932165,-9.751208683285116,0.004406302236020565,-0.0029739856254309416,0.002696963492780924,0
0.226468,-0.8855457675043493,0.04219626075713895,-9.760949740576743,-0.0031579388305544853,-0.0009265139233320951,0.0013504296075552702,0
0.231433,-0.8879999557234346,0.03723945348380366,-9.761183549332618,0.0020249702502042055,-0.0021075864788144827,0.004559678956866264,0
0.236403,-0.8913299769289791,0.04078617019692901,-9.755356450614332,-0.004329904913902283,-0.0029204264283180237,-0.00013029947876930237,0
0.241386,-0.8872114356942474,0.04171276068966835,-9.75381506639123,0.001478646183386445,-0.0002969405904877931,0.002372878836467862,0
0.246475,-0.8872114356942474,0.04171276068966835,-9.75381506639123,0.001478646183386445,-0.0002969405904877931,0.002372878836467862,0
0.251429,-0.8855391916330904,0.03738064063633792,-9.755743988627195,-0.001971087185665965,-0.00025785365141928196,0.004873841535300016,0
0.256409,-0.8855115729738027,0.03404048619584646,-9.757040458178519,-0.002660439582541585,0.0002566571347415447,0.004390381276607513,0
0.26138,-0.8897438037160783,0.031017222534667235,-9.759138307240605,0.0015942924655973911,-0.0031647386495023966,0.003098488785326481,0
0.266431,-0.8904211184557527,0.03229764741677791,-9.760515440812707,0.004543015733361244,-0.002950621536001563,0.002580141182988882,0
0.271426,-0.8941092323839664,0.03208691814239137,-9.755949155810475,0.00131800991948694,-0.0012031050864607096,0.003923593554645777,0
0.276367,-0.8913263236671686,0.026015044032933653,-9.759303142413497,-0.002795381471514702,-0.0017062915721908212,0.0025145348627120256,0
0.281378,-0.8914975885808467,0.0316286758137634,-9.75737538922131,0.0007556192576885223,-0.001929568243212998,0.0026744490023702383,0
0.286441,-0.8938219398751854,0.023718153850967063,-9.757073191404341,0.002620080951601267,-0.0004970191512256861,0.0029719886370003223,0
0.291406,-0.8969125263016671,0.015049294651404487,-9.759026079037785,0.0006312588229775429,-0.003073215950280428,0.002270693192258477,0
0.296371,-0.9003006343699991,0.013972266262240008,-9.755383338621257,-0.000887359376065433,-0.0010862003546208143,0.0014154475647956133,0
0.301442,-0.8963613952249289,0.018075276567699618,-9.750235454338789,0.00026529980823397636,-0.0008491872576996684,0.003816265147179365,0
0.306401,-0.896935395720601,0.014471712817513615,-9.750155959361791,-0.004243443254381418,-0.0016924117226153612,0.001825841492973268,0
0.311401,-0.8946541529156267,0.013036240079230628,-9.75629577729106,0.0035991668701171875,-0.003168727969750762,0.0003367228200659156,0
0.316366,-0.8970834258891641,0.011509484886389691,-9.753671274006367,0.0028757641557604074,-0.0022872034460306168,0.0013663126155734062,0
0.32146,-0.8936151652567088,0.012574369604967068,-9.75778455454409,-0.0003175919409841299,-0.00456636818125844,0.005070932675153017,0
0.326408,-0.8932711741246282,0.011558872419490943,-9.75304934271574,-0.0007830964750610292,0.00017836131155490875,0.0017180085415020585,0
0.331478,-0.8932711741246282,0.011558872419490943,-9.75304934271574,-0.0007830964750610292,0.00017836131155490875,0.0017180085415020585,0
0.336474,-0.8932711741246282,0.011558872419490943,-9.75304934271574,-0.0007830964750610292,0.00017836131155490875,0.0017180085415020585,0
0.341459,-0.8982789923492819,0.011579311277676606,-9.754140060561895,-0.00038781564217060804,0.0012985665816813707,0.0024116747081279755,0
0.346406,-0.8875696014821529,0.014193669910979223,-9.765126734000443,-0.0009967635851353407,0.0002403972903266549,0.0020557374227792025,0
0.351404,-0.8828488565705717,0.01813202884828206,-9.759656193634868,0.0011210469529032707,-0.0006208713166415691,0.005826445296406746,0
0.356402,-0.8848254173405468,0.01698165780333802,-9.755430684894323,-0.0007890395354479551,-0.0005837786011397839,0.005722460336983204,0
0.361393,-0.8848406879749149,0.019562771754164713,-9.760905901435017,0.002017983701080084,-0.0032833165023475885,0.0033889450132846832,0
0.366477,-0.8848406879749149,0.019562771754164713,-9.760905901435017,0.002017983701080084,-0.0032833165023475885,0.0033889450132846832,0
0.371405,-0.879510798189044,0.018790721085877156,-9.754272162508965,0.0009413346415385604,-0.004768487066030502,0.0022935199085623026,0
0.376418,-0.8839234269995242,0.021645948403503278,-9.755967275989056,-0.0038254153914749622,-0.0005568379419855773,0.0022893715649843216,0
0.381388,-0.8809790441107004,0.02510396391986869,-9.752892106327414,-0.001360771944746375,-0.0010173359187319875,0.0032002520747482777,0
0.386432,-0.8842137151829897,0.027667832191661,-9.756603820326923,-0.00037192017771303654,-0.0014116361271589994,0.001353398896753788,0
0.391427,-0.8800994847971946,0.027242549134430007,-9.759919813007116,-8.36164690554142e-06,-0.0012135258875787258,0.0021146065555512905,0
0.39636,-0.8773682332023978,0.031195072452758904,-9.761249600306153,-0.000924697844311595,-0.001104197115637362,0.0032257710117846727,0
0.401381,-0.8801589598994701,0.03139365463162539,-9.754608262595534,-0.0030779517255723476,-0.0015793264610692859,0.0038357917219400406,0
0.406424,-0.873030642389506,0.03297524300095392,-9.758673612338304,0.0013493724400177598,-0.0037843813188374043,0.001164111541584134,0
0.411403,-0.8683869813021272,0.0350692629880039,-9.756953364416956,-0.0007402576738968492,-0.002981268335133791,-1.74977340066107e-05,0
0.416379,-0.8739894044190645,0.034492664109868926,-9.762162623497844,-0.0025998384226113558,-0.002564528724178672,0.0008539145928807557,0
0.421435,-0.8698302389129996,0.03388876394956605,-9.756962132245302,-0.0009823213331401348,-0.002198584843426943,0.0028549947310239077,0
0.426392,-0.8700790991075337,0.03782251406876603,-9.760410811394452,0.0024176957085728645,-0.003482482396066189,0.0017032900359481573,0
0.431402,-0.8697276553213595,0.03898846855862066,-9.765809455567597,-0.0018739625811576843,-0.002194568980485201,0.0004309714713599533,0
0.436373,-0.8672287511777133,0.03867429717606865,-9.764962483349441,-0.0024168374948203564,-0.0026832374278455973,0.004726647399365902,0
0.441444,-0.8713299028862267,0.03512913309921278,-9.757875739958882,-0.0024267008993774652,-0.0019050880800932646,0.001249814755283296,0
0.446413,-0.8712425899289548,0.03406554757186677,-9.755646373471617,-0.0008290632977150381,0.001379937632009387,0.0029310029931366444,0
0.451381,-0.8677105433452874,0.031144554691785013,-9.762797998791932,-0.002279005479067564,-0.00020527676679193974,0.0017490509198978543,0
0.456481,-0.8677105433452874,0.031144554691785013,-9.762797998791932,-0.002279005479067564,-0.00020527676679193974,0.0017490509198978543,0
0.461449,-0.8676938844714314,0.031931307455571364,-9.752604521557688,0.0017827920382842422,0.0014143893495202065,0.0033267606049776077,0
0.466403,-0.8715813934292643,0.030292773867771027,-9.756558227619529,0.0012879811692982912,-0.0017997294198721647,0.00025866879150271416,0
0.47137,-0.8722752939775585,0.029388943196111357,-9.755084063413738,-0.0012318335939198732,-0.0027395826764404774,0.0006907525239512324,0
0.476446,-0.8659440451294184,0.021284357682650443,-9.760512518203258,-0.0002175038680434227,0.001996150705963373,-0.00010963884415104985,0
0.481439,-0.8668097951132804,0.02748940688483417,-9.758965873283147,0.0016660529654473066,-0.001414313679561019,0.00503773195669055,0
0.486387,-0.8711750045854598,0.026333985205437054,-9.760417825657129,-0.0017229574732482433,-0.003999050706624985,0.003906917292624712,0
0.491502,-0.8711750045854598,0.026333985205437054,-9.760417825657129,-0.0017229574732482433,-0.003999050706624985,0.003906917292624712,0
0.496465,-0.8781990580033511,0.018467945130117003,-9.758242819705606,-0.001823575235903263,-0.0011334718437865376,0.004320954903960228,0
0.501445,-0.8849507242206484,0.01755300740090897,-9.768476044428349,-0.0025601540692150593,-0.0024505145847797394,0.003206348279491067,0
0.506505,-0.8849507242206484,0.01755300740090897,-9.768476044428349,-0.0025601540692150593,-0.0024505145847797394,0.003206348279491067,0
0.51145,-0.8826947619874029,0.01570800173037569,-9.754378545492887,0.004087342880666256,-0.000181100913323462,0.0020693098194897175,0
0.516423,-0.8853095475956797,0.019016751819028285,-9.755374570792913,0.0016439055325463414,-0.004210504237562418,0.0028615687042474747,0
0.521432,-0.8841781324129551,0.015040470882487715,-9.756033326962589,0.0008594691753387451,-0.0060701132752001286,0.003360158298164606,0
0.526426,-0.8908747805073857,0.017381689971592278,-9.75605320070684,-0.0018675989704206586,-0.0026296209543943405,0.0013769019860774279,0
0.531421,-0.8899884991921484,0.017237052769935687,-9.757689861997962,0.002477420261129737,-0.002690891269594431,0.001634532818570733,0
0.53641,-0.8852827326539904,0.0198327546518296,-9.758488318899273,0.0014417710481211543,-0.0006950176320970058,0.001962308306246996,0
0.541481,-0.8884883237622678,0.017442978005041368,-9.767266084116697,-0.0016929839039221406,0.001181551138870418,0.004733785055577755,0
0.5464,-0.8832497655216603,0.020111767956032416,-9.759327692332864,-0.0014101865235716105,0.0017933538183569908,0.0031792656518518925,0
0.551426,-0.8905672489281743,0.027024686866358387,-9.762250301781297,-0.0018803037237375975,-0.0026570172049105167,-0.0003077972214668989,0
0.556412,-0.8860161614950746,0.025001044684799852,-9.761836460283398,0.0026475759223103523,0.0009736305801197886,0.00196387548930943,0
0.561464,-0.8927878475870936,0.023727485651604364,-9.756432555413246,-0.0006554210558533669,-0.0005779338534921408,0.0043784501031041145,0
0.566427,-0.8895085336554795,0.02342064362555975,-9.759635150846838,-0.0026520309038460255,-0.0023297653533518314,0.00481775775551796,0
0.571411,-0.8920803569048643,0.029962877476413265,-9.759286775800586,0.0010637821396812797,-0.004717328120023012,0.0037855510599911213,0
0.576539,-0.8920803569048643,0.029962877476413265,-9.759286775800586,0.0010637821396812797,-0.004717328120023012,0.0037855510599911213,0
0.581481,-0.8944588495392352,0.03342566963259596,-9.762085466608404,0.0016495706513524055,-0.001518568373285234,0.0031035291031003,0
0.586436,-0.8935777558557688,0.0273028759033652,-9.763445064523815,-0.00036067015025764704,-4.460534546524286e-05,0.004643828608095646,0
0.591407,-0.8950596649765967,0.030826700364670247,-9.76412661704719,-0.0027891937643289566,0.0011943536810576916,0.0038921665400266647,0
0.596469,-0.8906165679626167,0.03664419785425998,-9.76160791222453,-0.0001341134775429964,-0.004180207382887602,-0.00026882317615672946,0
0.601465,-0.8932880521941929,0.03375503858427983,-9.755797764641047,0.003937895409762859,-0.0033598924055695534,0.0021819365210831165,0
0.606397,-0.896912160975486,0.034353586716030254,-9.758416422706842,-0.00041592586785554886,-0.0020086048170924187,0.004174862988293171,0
0.611406,-0.8869321072962134,0.03336856686720857,-9.755899471449851,-0.0021377792581915855,-0.0021690342109650373,0.0021485257893800735,0
0.616468,-0.8865390163253992,0.03990175204521511,-9.757480603161454,-0.0008092180942185223,-0.0014549125917255878,0.005347895435988903,0
0.621452,-0.8891236259911209,0.04001529998886399,-9.760105106446147,-0.002350151538848877,-0.004631431773304939,0.0040864115580916405,0
0.626404,-0.8879838813714682,0.03867292263631243,-9.755700149485468,-0.0023222605232149363,-0.0022803579922765493,0.002583874622359872,0
0.631462,-0.8871912696890533,0.03047966789213242,-9.756531924134492,-0.001024150289595127,8.916552178561687e-05,0.0038616699166595936,0
0.63642,-0.882282016468048,0.04092256472662557,-9.764324769967795,-0.002161104464903474,0.0014887098222970963,0.002920592902228236,0
0.641456,-0.8831032697230577,0.03376377444658428,-9.7632135938555,0.00011257041478529572,-0.0011640790617093444,0.0037684813141822815,0
0.646402,-0.885739755706489,0.03830235859113745,-9.76364087935686,0.000773101404774934,0.0035722441971302032,0.0052161430940032005,0
0.651483,-0.8832978424470871,0.03644938538492424,-9.767591078287362,0.00023390537535306066,-0.0036303235683590174,0.004301891662180424,0
0.656445,-0.8895590947989374,0.032553083482570945,-9.755838681173325,-7.210703915916383e-05,-0.001112998928874731,0.002177804708480835,0
0.661518,-0.8895590947989374,0.032553083482570945,-9.755838681173325,-7.210703915916383e-05,-0.001112998928874731,0.002177804708480835,0
0.666513,-0.8895590947989374,0.032553083482570945,-9.755838681173325,-7.210703915916383e-05,-0.001112998928874731,0.002177804708480835,0
0.671478,-0.8849511626120656,0.031067265371605753,-9.76418214662671,0.0019304606830701232,-0.0032052479218691587,0.003426798153668642,0
0.676443,-0.882818169171363,0.02230651750435354,-9.763757199212908,-0.0006048994837328792,-0.0014079638058319688,0.003533029928803444,0
0.681451,-0.8834609240543096,0.020459238819987513,-9.754674313569069,-0.00013121202937327325,-0.00018477090634405613,0.0009374463697895408,0
0.68644,-0.8863493389721959,0.01590173648747732,-9.759429399141668,-0.00031025451608002186,0.0014491402544081211,0.001736039761453867,0
0.691434,-0.8880368536677211,0.019750373598001896,-9.76065864867568,0.0005384578253142536,-0.00010481267236173153,0.0023114392533898354,0
0.696519,-0.8880368536677211,0.019750373598001896,-9.76065864867568,0.0005384578253142536,-0.00010481267236173153,0.0023114392533898354,0
0.701454,-0.8873639228422194,0.017404044508939842,-9.754831549957395,-0.0012559454189613461,-0.004991771653294563,0.004576860461384058,0
0.70644,-0.8858961153119802,0.019820543624227867,-9.756410928103326,0.0010258713737130165,-0.0030097011476755142,0.0035518850199878216,0
0.71142,-0.8876173861466348,0.010907017489703139,-9.754959560251235,0.0021561302710324526,-0.0011641361052170396,0.0014612360391765833,0
0.716464,-0.8894706127978861,0.01075617545119021,-9.761501529240608,0.0018411993514746428,-0.0029334635473787785,0.002288661664351821,0
0.721472,-0.8877630051624029,0.017183212824002838,-9.758104872539638,-0.0007059532217681408,-0.0027746481355279684,0.0055444566532969475,0
0.726396,-0.8896297488823532,0.015754008854657876,-9.758771812015771,0.002498030196875334,-0.003543779021129012,0.004557566251605749,0
0.73142,-0.8868722668677568,0.01119654533805442,-9.758165662816166,-0.0013771011726930737,-0.0021184959914535284,-0.0008136710966937244,0
0.736475,-0.8897565170671791,0.008372287405782844,-9.76052888481617,0.003947803750634193,0.0011183414608240128,0.002827373566105962,0
0.741452,-0.8898883267533033,0.018658121381886304,-9.756038003137707,-0.00015245925169438124,-0.003205716609954834,0.002510705031454563,0
0.746418,-0.8877537989426404,0.017030306692566954,-9.757834823426604,-0.0013867237139493227,-0.000485848868265748,0.0052841296419501305,0
0.751433,-0.8861565928790718,0.018729145358060487,-9.754549225884675,-0.0005299387266859412,-0.0037752280477434397,0.0021861582063138485,0
0.756437,-0.8904412844609468,0.019529061280807943,-9.75770973574221,0.0024700528010725975,-0.0010039001936092973,0.0002322359650861472,0
0.761466,-0.8900072038926183,0.01419654571301071,-9.76011621236205,0.000494165753480047,-0.0018215320305898786,0.004062329418957233,0
0.766414,-0.889778363572806,0.02239152205681894,-9.752177236056328,-0.0020193569362163544,-0.002345781307667494,0.0015549198724329472,0
0.771516,-0.8841612543433904,0.02247996752525214,-9.76138345581889,-0.0028518070466816425,-0.0003588598337955773,0.002685407642275095,0
0.776474,-0.8884474072299897,0.029040764512680468,-9.755822899082302,-0.0008053677156567574,0.0009553276468068361,0.0037939827889204025,0
0.781432,-0.8885598546285182,0.026168268683133645,-9.745541159042716,-3.764743451029062e-05,0.0006381202256307006,0.0033343893010169268,0
0.786524,-0.8885598546285182,0.026168268683133645,-9.745541159042716,-3.764743451029062e-05,0.0006381202256307006,0.0033343893010169268,0
0.791491,-0.8833954576026648,0.028778307334345297,-9.754080439329147,-0.001637621084228158,-0.00022054172586649656,0.003548760199919343,0
0.796457,-0.88383326449804,0.031002947414142543,-9.758174430644512,-0.0008416126947849989,-0.0009498486761003733,0.0015345813008025289,0
0.801416,-0.8813465622488409,0.02984943684733007,-9.761142048278451,-0.002226480282843113,-0.0019218914676457644,0.0034632429014891386,0
0.806486,-0.8728286170113831,0.03122372087521944,-9.755950909376145,-0.0022599995136260986,-0.0014089217875152826,0.0013578380458056927,0
0.811488,-0.8734144540753215,0.02816215276395669,-9.75965327102542,-0.0029750547837466,-0.0007246699533425272,0.001149995718151331,0
0.816409,-0.876632539338991,0.031738919838762376,-9.759562670132517,-0.002779764123260975,5.259749013930559e-05,0.004449151456356049,0
0.821525,-0.876632539338991,0.031738919838762376,-9.759562670132517,-0.002779764123260975,5.259749013930559e-05,0.004449151456356049,0
0.826534,-0.8681739230733364,0.031173915500298605,-9.761073659217358,-0.0022561093792319298,-0.001553744776174426,0.0012971439864486456,0
0.831493,-0.8686191095575689,0.03362042730300454,-9.758900991353393,-0.0019643420819193125,-0.0037970691919326782,0.0006394231459125876,0
0.836465,-0.8713779067464172,0.02487026247855974,-9.76455390254855,-0.0016964240930974483,0.0005232581170275807,0.002727751387283206,0
0.841493,-0.8727732335623353,0.022994218924012964,-9.76201941563487,0.0005864329868927598,-0.0014525266597047448,0.0038942499086260796,0
0.846413,-0.8712441973641514,0.027590033698116894,-9.767317522042989,-0.0023003132082521915,-0.0013771140947937965,-0.0006598853506147861,0
0.851446,-0.8618555337067693,0.02871864728569053,-9.761402160519362,8.008256554603577e-05,-0.0005534995580092072,0.0023097742814570665,0
0.85646,-0.8677706760346889,0.025465308045549317,-9.766446584427356,-0.0009366065496578813,-0.005841149482876062,0.0028516617603600025,0
0.861468,-0.869571514911577,0.028178128934511913,-9.760045485213398,-0.0022480280604213476,0.0014390588039532304,-0.000721417716704309,0
0.866436,-0.8719068259913474,0.02648697011033073,-9.764279761782287,0.002859212225303054,-0.0007304693572223186,0.004949163645505905,0
0.871476,-0.8766670261304825,0.026521246839268132,-9.763164494016767,-0.0002598232531454414,-0.0008238374721258879,0.005199915263801813,0
0.87642,-0.8701539909746497,0.021762117562501224,-9.755932789197564,0.0016662271227687597,-0.00028960511554032564,0.002506404649466276,0
0.881462,-0.8744040496345609,0.02325909410500899,-9.754051797756553,0.001238528871908784,-0.0021765551064163446,0.001655828789807856,0
0.886431,-0.8794671051777899,0.026510510816122403,-9.766500944963097,-0.0019266321323812008,-0.0014188953209668398,0.0013087077531963587,0
0.891474,-0.8819672514304518,0.020663896829902658,-9.766855165228247,-0.0021037450060248375,-0.002099074190482497,-0.0007380817551165819,0
0.89645,-0.8780426983978599,0.022685812845255712,-9.756855749261378,0.0028529497794806957,-0.0036494936794042587,0.0022652498446404934,0
0.901442,-0.8820062682665883,0.02750615480694687,-9.760234285783767,-0.001756606507115066,0.0016879333416000009,0.003556826850399375,0
0.906526,-0.8820062682665883,0.02750615480694687,-9.760234285783767,-0.001756606507115066,0.0016879333416000009,0.003556826850399375,0
0.911477,-0.8866860966458916,0.028930203110561704,-9.760072957742214,0.0019813324324786663,0.0016653628554195166,0.002711046952754259,0
0.91645,-0.8910393234193325,0.025003220658865757,-9.76804466727376,-0.0011797812767326832,5.7986704632639885e-05,-0.0006288826116360724,0
0.921429,-0.8854499059144407,0.02541679272870533,-9.761461197230219,-0.0021118998993188143,-0.0003105707583017647,-0.0023594265803694725,0
0.926486,-0.8935658462222665,0.025019571288756558,-9.764889418113231,-0.001020250841975212,5.8549572713673115e-05,0.0011985813034698367,0
0.931473,-0.8954753331054002,0.023826263001095502,-9.759907538047432,0.0033180597238242626,-0.0003868485800921917,0.0014085888396948576,0
0.936412,-0.8977586217369884,0.027780578701000192,-9.757875155436992,0.0033888150937855244,-0.0009119908208958805,0.0005630297819152474,0
0.941417,-0.8961915185507386,0.02440281164688058,-9.747122290754318,-0.0015861145220696926,0.0007666880264878273,0.0022854148410260677,0
0.946485,-0.8966966915939003,0.02252258054098347,-9.75511796568334,0.001537233591079712,-0.004046300426125526,0.0033952370285987854,0
0.951454,-0.8966562134530395,0.024296134118724146,-9.757163792297243,-0.00245480565354228,0.0020699603483080864,0.0018613714491948485,0
0.956422,-0.8961693067189306,0.026661490993597544,-9.765790750867128,-0.00020539714023470879,0.002157650189474225,0.0026620328426361084,0
0.961483,-0.8923679416745901,0.029813246722519397,-9.752287126171588,-0.0018076326232403517,-0.0009778677485883236,0.004899435676634312,0
0.966454,-0.8963918634284287,0.022956314049439968,-9.759376207649707,-0.003564783837646246,-0.0020629975479096174,0.004055970348417759,0
0.971452,-0.8953222614355385,0.03081464231740683,-9.75509867646098,-0.00278278486803174,-0.0018556067952886224,0.00302860327064991,0
0.976533,-0.8953222614355385,0.03081464231740683,-9.75509867646098,-0.00278278486803174,-0.0018556067952886224,0.00302860327064991,0
0.981506,-0.8988217209238558,0.0279596889944165,-9.754811091691256,0.0019763351883739233,-0.002642136299982667,0.004331088624894619,0
0.986451,-0.8930562892649322,0.029966665452253072,-9.752866971886158,-0.00019643496489152312,6.880349246785045e-05,0.0054782237857580185,0
0.991533,-0.8930562892649322,0.029966665452253072,-9.752866971886158,-0.00019643496489152312,6.880349246785045e-05,0.0054782237857580185,0
0.99653,-0.8930562892649322,0.029966665452253072,-9.752866971886158,-0.00019643496489152312,6.880349246785045e-05,0.0054782237857580185,0
1.001502,-0.8917103545486926,0.03425664284731028,-9.758968795892596,-0.0025548781268298626,-0.0015070780646055937,0.0031894478015601635,0
1.006448,-0.891026683133468,0.023151884570601394,-9.76263374814093,0.000955214083660394,-0.0028646141290664673,0.003975369967520237,0
1.011451,-0.892068812597543,0.03145588566327933,-9.75442706080973,0.0004873330472037196,-0.0011335137533023953,0.0026292093098163605,0
1.016456,-0.8836015746340156,0.032250317126733714,-9.75752210421562,-0.0030796085484325886,0.00034886226058006287,0.003168819472193718,0
1.021451,-0.8877455425709485,0.03177962174190906,-9.756555889531969,-0.002700472716242075,-0.001547451363876462,-0.0016978716012090445,0
1.026617,-0.8843586035463958,0.03164314273053315,-9.75489701640904,-0.004520854447036982,-0.0015098947333171964,0.0003912493120878935,0
1.031451,-0.8851295879188924,0.030366711320239118,-9.753995099133252,0.0010482261423021555,-0.0024421527050435543,0.003614348592236638,0
1.036454,-0.8792724593885243,0.030052507971646263,-9.76311890130937,0.0008586571784690022,-0.004507667385041714,0.0016991527518257499,0
1.041451,-0.878966023787856,0.028871394728566518,-9.760386845996976,-0.0008655739948153496,0.0006642730440944433,0.0042255958542227745,0
1.046476,-0.8801255690865218,0.02494143943507224,-9.756485746905208,0.002596698235720396,-0.003058664035052061,0.004188041668385267,0
